edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
3,Question: how many wing stops are there in the united states?. Answer:,"['more than 1,000', '1,000']","Over 1,000.","Over 1,000.",1,1
3,Question: where can i get a state issued id?. Answer:,"['DMV', ""each state 's DMV""]",Your state's Department of Motor Vehicles (DMV) or Department of Public Safety,Your local Department of Motor Vehicles (DMV) or Department of Public Safety (,1,1
3,Question: which condition would most likely require nutrition delivered through tpn?. Answer:,"['short bowel syndrome', 'ulcerative colitis', ""very severe Crohn 's disease"", 'bowel obstruction', 'gastroschisis', 'high - output fistula', 'prolonged diarrhea']",Short bowel syndrome.,Short bowel syndrome.,1,1
3,Question: how many hospitals are there in the united states?. Answer:,"['5,534', '5,534 registered hospitals']","According to the American Hospital Association, there were approximately 5,534 hospitals in","According to the American Hospital Association, there were approximately 5,534 hospitals in",1,1
3,Question: when was the first documented case of tool mark identification?. Answer:,['1835'],1887,1869,0,0
3,Question: india participated olympic hockey for the first time?. Answer:,"['1927', '1928']",1900,1900,0,0
3,Question: when did the ouija board first come out?. Answer:,"['July 1 , 1890']",1850,1850,0,0
3,Question: who starred in the remake of true grit?. Answer:,"['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Barry Pepper', 'Josh Brolin']",Jeff Bridges and Hailee Steinfeld,Jeff Bridges and Hailee Steinfeld,1,1
3,Question: who does the music for shimmer and shine?. Answer:,"['Joleen Belle', 'Bobby Tahouri', 'Melanie Fontana', 'Joachim Svare']",Jeffrey Lesser and Michael Moricz.,Jeffrey Lesser and Michael Moricz.,0,0
3,Question: who sang gonna sit right down and write myself a letter?. Answer:,['Fats Waller'],Nat King Cole.,Nat King Cole.,0,0
3,Question: how many episodes of greys anatomy season 14?. Answer:,"['21', '24', '24 episodes']",25,25,0,0
3,Question: how long were the pyramids the tallest structure?. Answer:,"['over 3,800', 'over 3,800 years']","For approximately 3,800 years.","For approximately 3,800 years.",1,1
3,Question: when will notre dame played michigan state again?. Answer:,['2026'],2024,2024,0,0
3,Question: where does the last name baca come from?. Answer:,['New Mexico'],Spain and Mexico.,Spain and Mexico.,0,0
3,Question: when did the subway open in new york?. Answer:,"['1904', 'October 27 , 1904']","April 28, 1904","April 28, 1904",0,0
3,Question: where does the water from the california aqueduct come from?. Answer:,"['the Sierra Nevada Mountains', 'Sierra Nevada Mountains']","The California Aqueduct brings water from the Sierra Nevada mountains, the Sacramento River,","The water from the California Aqueduct comes from the Sierra Nevada mountains, specifically from",1,1
3,Question: when is the last time the vikings were in the nfc championship?. Answer:,"['1976', '2017 / 18']",1998,2009,0,0
3,Question: avatar the last airbender season 3 episode 12?. Answer:,['The Western Air Temple'],"""The Western Air Temple""","""The Western Air Temple""",1,1
3,Question: who won season 5 of hell's kitchen?. Answer:,"['Executive Chef Danny Veltri', 'Danny Veltri']",Michael Wray,Michael Wray,0,0
3,Question: what is the function of the pericardial sac?. Answer:,['Lubricates the heart'],Protects the heart and surrounding structures.,Protects the heart and surrounding structures.,0,0
3,Question: when was the canadian pacific railway started and finished?. Answer:,['between 1881 and 1885'],1881-1885,1881-1885,1,1
3,Question: where was the capital of the habsburg empire located?. Answer:,"['Vienna', 'Prague']",Vienna,Vienna,1,1
3,Question: who was in charge of the revolutionary war?. Answer:,"['General George Washington', 'the king']",George Washington,George Washington,1,1
3,Question: what does the sun represent on the uruguay flag?. Answer:,['the May Revolution of 1810'],The sun represents the country's independence and the dawn of a new era.,The sun represents the country's independence and the dawn of a new era.,0,0
3,Question: who is stephanie's mom on the bold and the beautiful?. Answer:,"['Taylor Hayes', 'Hunter Tylo', 'Ridge Forrester']",Quinn Fuller.,Quinn Fuller.,0,0
3,Question: when did the uk and us become allies?. Answer:,"['Since 1940', '1940']",1815,1815,0,0
3,Question: when does the last episode of adventure time air?. Answer:,['TBA'],"September 3, 2018","September 3, 2018",0,0
3,Question: who was executed for being an american spy during the revolutionary war?. Answer:,['Nathan Hale'],Armand-Jean Foucher,Armand-Jean Foucher,0,0
3,Question: other than water what else has hydrogen bonds?. Answer:,['inorganic molecules such as water'],"Amides, peptides, and proteins.","Amides, peptides, and proteins.",0,0
3,Question: who plays christian in 50 shades of grey?. Answer:,"[""James `` Jamie '' Dornan""]",Jamie Dornan,Jamie Dornan,1,1
3,Question: bible verse taking the lord's name in vain?. Answer:,['Exodus 20 : 7'],"Exodus 20:7 - ""You shall not take the name of the","Exodus 20:7 - ""You shall not take the name of the",1,1
3,Question: who won the king of dance season 2?. Answer:,['LAAB Crew From Team Sherif'],Faisal Khan,Faisal Khan,0,0
3,Question: who plays hannibal in silence of the lambs?. Answer:,['Anthony Hopkins'],Anthony Hopkins,Anthony Hopkins,1,1
3,Question: when did the 5 day work week begin?. Answer:,"['In 1908', '1940', '1908']",1926,1926,0,0
3,Question: who has the most trophies in la liga?. Answer:,['Real Madrid'],Real Madrid.,Real Madrid.,1,1
3,Question: what is the largest ethnic group in mexico today?. Answer:,"[""K'iche '""]",Mestizo,Mestizo,0,0
3,Question: what was one reason south carolina gave for its decision to secede from the union?. Answer:,['to preserve slavery'],States' rights.,States' rights.,0,0
3,Question: who sang theme song for license to kill?. Answer:,['Gladys Knight'],Glenn Frey,Maurice Jarre,0,0
3,Question: name three large lakes other than the great lakes in the united states?. Answer:,"['Lake of the Woods', 'Iliamna Lake', 'Great Salt Lake']","Lake Superior, Lake Michigan, Lake Tahoe","Lake Superior, Lake Michigan, Lake Tahoe",0,0
3,Question: who plays caesar planet of the apes 2014?. Answer:,['Andy Serkis'],Gary Oldman,Gary Oldman,0,0
3,Question: when did they start assigning social security numbers at birth?. Answer:,['1990'],1965,1965,0,0
3,Question: make it or break it who goes to the olympics?. Answer:,"['Jordan', 'Kaylie', 'Colleen', 'Payson', 'Lauren']",The International Olympic Committee (IOC).,The International Olympic Committee (IOC).,0,0
3,Question: how many episodes of corrie has there been?. Answer:,"['9,436']","Over 10,000.","Over 10,000.",0,0
3,Question: who were the major countries involved in the cold war?. Answer:,"['the Soviet Union', 'the United States']","United States, Soviet Union, and their respective allies.","United States, Soviet Union, and their respective allies.",1,1
3,Question: where is the battle of britain flight based?. Answer:,['RAF Coningsby in Lincolnshire'],Biggin Hill,Biggin Hill,0,0
3,Question: when is i can only imagine coming out?. Answer:,"['March 16 , 2018']",2022,2022,0,0
3,Question: coldplay song i will try to fix you?. Answer:,"[""`` Fix You ''""]",Fix You,Fix You,1,1
3,Question: a type of basic rock popular in the 1980s?. Answer:,['alternative rock'],Faux granite.,Faux granite.,0,0
3,Question: when did beryl markham fly across the atlantic?. Answer:,"['4 September 1936', 'September 1936']",1932,1932,0,0
3,Question: bowler to take hattrick in both inning in test match?. Answer:,"['Jimmy Matthews', 'leg spinner Jimmy Matthews']",Chandrakant Pandit.,Anil Kumble.,0,0
3,Question: which is the fastest train in india and what is its speed?. Answer:,"['Gatiman', 'Mumbai Rajdhani Express', '160km / hour']","Vande Bharat Express, with a top speed of 180 km/h.","Vande Bharat Express, with a top speed of 180 km/h.",0,0
3,Question: what kind of trees have heart shaped leaves?. Answer:,"['Eastern Redbud', 'Catalpa', 'Linden']",Olive trees.,Olive trees.,0,0
3,Question: who coined the phrase let get ready to rumble?. Answer:,['Michael Buffer'],Michael Buffer,Michael Buffer,1,1
3,Question: who sings somebody's watching me with michael jackson?. Answer:,"['Rockwell', 'Jermaine Jackson']",Rockwell,Rockwell,1,1
3,Question: how many stores does lowes have in canada?. Answer:,['62'],Over 50,Over 50,0,0
3,Question: who did the astros play last time they were in the world series?. Answer:,"['White Sox', 'Los Angeles Dodgers']",Washington Nationals,Washington Nationals,0,0
3,Question: what was the name of the horse in steptoe and son?. Answer:,['Hercules'],Mugball.,Molly.,0,0
3,Question: who performed the first c section in 1794?. Answer:,['Dr. Jesse Bennett'],Jules-Émile Péan.,Jules-Émile Péan.,0,0
3,Question: a request to the supreme court that it review a case that was already decided is made via a(n)?. Answer:,"['a writ of certiorari', 'writ of certiorari']",Petition for certiorari.,Petition for certiorari.,0,0
3,Question: when is the new season of wentworth coming out?. Answer:,['19 June 2018'],The ninth and final season of Wentworth is set to premiere on May 1,The ninth and final season of Wentworth is set to premiere on May 1,0,0
3,Question: who are the dallas cowboys playing on thanksgiving?. Answer:,"['the Detroit Lions', 'Los Angeles Chargers']",The Dallas Cowboys typically play their annual Thanksgiving Day game against the Detroit Lions.,The Dallas Cowboys typically play their annual Thanksgiving Day game against the Detroit Lions.,0,0
3,Question: when did the term sustainability start to be used?. Answer:,['1987'],1987,1987,1,1
3,Question: who plays the queen in victoria and abdul?. Answer:,['Judi Dench'],Judi Dench,Judi Dench,1,1
3,Question: who won the ncaa women's championship last year 2017?. Answer:,"['South Carolina Gamecocks', 'South Carolina']",South Carolina,South Carolina,1,1
3,Question: what are the ranks in the us navy?. Answer:,"['E-9s master chief petty officer', 'E-8s senior chief petty officer']","Enlisted:

1. Seaman Recruit (E-1)
2.","Enlisted:

1. Seaman Recruit (E-1)
2.",0,0
3,Question: what football player is called the honey badger?. Answer:,['Tyrann Devine Mathieu'],Terrell Suggs.,Terrell Suggs.,0,0
3,Question: who plays charles on have and have nots?. Answer:,"['Nick Sager', 'Nick Sagar']",Ray Wise,Ray Wise,0,0
3,Question: what time do tam tams start in montreal?. Answer:,"['10 : 30am', 'around 10 : 30am']",8:00 PM,8:00 PM,0,0
3,Question: how many terms can a mayor serve in texas?. Answer:,['two four - year terms'],Two.,Two.,0,0
3,Question: which animal is the carrier of the h1n1 virus?. Answer:,"['Pig', 'pigs']",Pigs.,Pigs.,1,1
3,Question: where does the river irk start and finish?. Answer:,"['the east of Royton', 'east of Royton']","The River Irk starts in Rochdale, Greater Manchester, England, and flows","The River Irk starts in Saddleworth Moor, Greater Manchester, England,",0,0
3,Question: which is the site of the light dependent reactions of photosynthesis?. Answer:,"['the thylakoid membranes', 'thylakoid membranes']",Thylakoid membrane.,Thylakoid membrane.,0,0
3,Question: how many goals did mikel score for chelsea?. Answer:,"['6', '1']",6,0,1,0
3,Question: when was i can only imagine the song released?. Answer:,"['2001', '1999']",1985,1985,0,0
3,Question: who sang i knew the bride when she used to rock and roll?. Answer:,['Dave Edmunds'],Billy Joel,Billy Joel,0,0
3,Question: where will be the next olympics be held?. Answer:,['Tokyo'],"Paris, France (2024) and Los Angeles, California, USA (202","Paris, France (2024) and Los Angeles, California, USA (202",0,0
3,Question: who has the talismans in sailor moon s?. Answer:,"['Sailor Pluto', 'Haruka', 'Michiru', 'Haruka and Michiru']",Mamoru Chiba and Usagi Tsukino.,Mamoru Chiba and Usagi Tsukino.,0,0
3,Question: who invented the transtheoretical model of behavior change?. Answer:,"['colleagues', 'Carlo Di Clemente']",James Prochaska and Carlo DiClemente.,James Prochaska and Carlo DiClemente.,1,1
3,Question: when was the last time astros was in the world series?. Answer:,"['2017', '2005']",2019,2019,0,0
3,Question: who is the new york state senate majority leader?. Answer:,['John J. Flanagan'],André Acosta,André Earle,0,0
3,Question: has been honoured with the wisden leading cricketer in the world award for 2016?. Answer:,['Virat Kohli'],Steve Smith,Steve Smith,0,0
3,Question: who plays peter in what we do in the shadows?. Answer:,['Ben Fransham'],Kayvan Novak,Kayvan Novak,0,0
3,Question: what's the medal count for canada in the olympics?. Answer:,"['302', '501']","As of the 2020 Summer Olympics, Canada has won a total of","As of the 2020 Summer Olympics, Canada has won a total of",0,0
3,Question: when was the immigration act passed in canada?. Answer:,['1923'],1976,1976,0,0
3,Question: when did the royal proclamation of 1763 end?. Answer:,"['the American Revolutionary War', 'with the American Revolutionary War', '1783']",1796,1796,0,0
3,Question: who won an oscar for schindler's list?. Answer:,"['Steven Spielberg', 'Janusz Kamiński', 'Allan Starski', 'Michael Kahn', 'Ewa Braun', 'Steven Zaillian', 'John Williams', 'Gerald R. Molen', 'Branko Lustig']",Ralph Fiennes,Ralph Fiennes,0,0
3,Question: when were the winnie the pooh books written?. Answer:,"['1927', '1924', '1926', '1928']",1924-1928,1924-1928,1,1
3,Question: what country shares borders with both belarus and romania?. Answer:,['Ukraine'],Ukraine,Ukraine,1,1
3,Question: how many seasons of ray donovan has there been?. Answer:,['5'],7,7,0,0
3,Question: who designed the garden city of new earswick?. Answer:,"['planner Raymond Unwin', 'Raymond Unwin', 'architect Barry Parker']",Ebenezer Howard.,Ebenezer Howard.,0,0
3,Question: when was the design period known as art deco?. Answer:,['1910 -- 1939'],1925-1940,1925-1940,0,0
3,Question: who sings stop listen what's that sound?. Answer:,['Buffalo Springfield'],The Beatles,The Beatles,0,0
3,Question: natural resources can be divided into what two categories?. Answer:,"['Biotic', 'Abiotic']",Renewable and Non-Renewable,Renewable and Non-Renewable,0,0
3,Question: when did taylor swift's first album release?. Answer:,"['October 24 , 2006', '2005']",2006,2006,0,0
3,Question: the outer layer of the skin that contains no blood or nerve supply is the?. Answer:,['epidermis'],Epidermis.,Epidermis.,1,1
3,Question: where do the astros play for spring training?. Answer:,"['Osceola County Stadium', 'West Palm Beach']","Kissimmee, Florida","Kissimmee, Florida",0,0
3,Question: where does the ohio river and the mississippi river meet?. Answer:,"['Cairo , Illinois']","The Ohio River and the Mississippi River meet in Cairo, Illinois.","The Ohio River and the Mississippi River meet in Cairo, Illinois.",1,1
3,Question: where did the last name taylor originate from?. Answer:,['Old French'],England.,England.,0,0
3,Question: the complete collection of dna and genes is called?. Answer:,"['chromosome', 'genome']",Genome.,Genome.,1,1
3,Question: what mall did they use in back to the future?. Answer:,['Puente Hills Mall'],Westfield Century City Mall.,Westfield Century City Mall.,0,0
3,Question: who has the most big ten championships in football?. Answer:,['Michigan'],Ohio State.,Ohio State.,0,0
3,Question: what type of government did the ming dynasty have?. Answer:,['imperial rule'],Imperial autocracy.,Imperial autocracy.,0,0
3,Question: who has the best nba record this season?. Answer:,['Houston Rockets'],The Phoenix Suns have the best NBA record this season with a 34-9,Phoenix Suns,0,0
3,Question: when's the last time scotland won the calcutta cup?. Answer:,['2018'],1975,1975,0,0
3,Question: when was the last time it snowed in england on christmas day?. Answer:,['2009'],2004,2004,0,0
3,Question: what is a another name for the water cycle?. Answer:,"['the hydrological cycle', 'the hydrologic cycle', 'hydrological cycle', 'hydrologic cycle']",Hydrologic cycle.,Hydrologic cycle.,1,1
3,Question: what is the name for the ch3coo- ion?. Answer:,['polyatomic anion'],Acetate.,Acetate.,0,0
3,Question: who plays the voice of the hormone monster?. Answer:,['Nick Kroll'],Jeffrey Tambor,Jeffrey Tambor,0,0
3,Question: leader of carthage in the first punic war?. Answer:,"['Hanno the Great', 'Hamilcar Barca', 'Xanthippus', 'Hasdrubal the Fair']",Hannibal.,Hannibal.,0,0
3,Question: what is the name of the restaurant in seinfeld?. Answer:,"[""Monk 's"", ""Monk 's Café""]",Monk's Café,Monk's Café,1,1
3,Question: when was the movie cool hand luke made?. Answer:,['1967'],1958,1958,0,0
3,Question: who plays yoda in revenge of the sith?. Answer:,['Frank Oz'],Frank Oz,Frank Oz,1,1
3,Question: where does stevia in the raw come from?. Answer:,"['South America', 'the plant species Stevia rebaudiana']",Paraguay and China.,Paraguay and China.,0,0
3,Question: what is the zebras name in peppa pig?. Answer:,"['Zuzu', 'Zoe Zebra', 'Zuzu & Zaza Zebra', 'Zaza', 'Daddy Zebra a.k.a. Mr. Zebra', 'Mummy Zebra a.k.a. Mrs Zebra']",Danny Zebra,Danny Zebra,0,0
3,Question: who sings i want to dance with you?. Answer:,['George Strait'],Master P,Master P,0,0
3,Question: who has been appointed as the election commissioner of india?. Answer:,['Om Prakash Rawat'],Rajiv Kumar,Rajiv Kumar,0,0
3,Question: where is south pole located on a map?. Answer:,['on the continent of Antarctica'],Antarctica,Antarctica,0,0
3,Question: who was the king of england in 1756?. Answer:,['George II'],George II,George II,1,1
3,Question: baga beach is in north or south goa?. Answer:,"['North Goa', 'North']",South Goa,South Goa,0,0
3,Question: who wrote the book the origin of species?. Answer:,['Charles Darwin'],Charles Darwin,Charles Darwin,1,1
3,Question: who was elected governor of tennessee in 1865?. Answer:,"['William G. Brownlow', 'Edward H. East']",William G. Brownlow,William G. Brownlow,1,1
3,Question: who plays jack in battle of the sexes?. Answer:,"['( Bill Pullman', 'Bill Pullman']",Steve Carell,Steve Carell,0,0
3,Question: who sings jungle book i wanna be like you?. Answer:,"['Louis Prima .', 'Louis Prima']",John Fedevich and Manna Dey,John Fedevich and Mandy Moore,0,0
3,Question: who wrote lord have mercy on the working man?. Answer:,['Kostas'],Upton Sinclair.,Upton Sinclair.,0,0
3,Question: who is the head of parliament in uk?. Answer:,"['John Bercow', 'Elizabeth II', 'The Lord Fowler']",The Speaker of the House of Commons.,The Speaker of the House of Commons.,0,0
3,Question: who won last year's ncaa women's basketball?. Answer:,['South Carolina'],South Carolina,South Carolina,1,1
3,Question: when did beds become popular in france and germany?. Answer:,['the 12th century'],17th century,17th century,0,0
3,Question: who ordered the forbidden city to be built?. Answer:,['Zhu Di'],Emperor Yongle of the Ming dynasty.,Emperor Yongle of the Ming dynasty.,1,1
3,Question: when was the latest version of chrome released?. Answer:,['2018 - 01 - 22'],Version 94.0.4606.71 (as of October 202,Version 94.0.4606.71 (as of October 202,0,0
94,Question: where does the thames river begin and end?. Answer:,"['Lighthouse Cove', 'Near Tavistock']","The Thames River begins at its source in Gloucestershire, England, and ends","The Thames River begins at its source in Gloucestershire, England, and ends",0,0
94,Question: who is recognized as the founder of islam?. Answer:,"['Muhammad', 'the Islamic prophet Muhammad']",Muhammad.,Muhammad.,1,1
94,Question: what type of car is a jeep considered?. Answer:,"['sport utility vehicles', 'light utility vehicles', 'off - road vehicles']",SUV (Sport Utility Vehicle),SUV (Sport Utility Vehicle),1,1
94,Question: where was the first cell phone call made?. Answer:,"['April 3 , 1973']","Martin Cooper made the first cell phone call on April 3, 1973","Martin Cooper made the first cell phone call on April 3, 1973",1,1
94,Question: ben 10 ultimate alien episode 2 season 1?. Answer:,['Duped'],"""The Big Bang""","""The Big Bang""",0,0
94,Question: who plays connor's mom in madeas christmas?. Answer:,['Kathy Najimy'],Loretta Devine,Loretta Devine,0,0
94,Question: when was beowulf most likely composed when did it's events probably take place?. Answer:,"['in the 7th century', '700 -- 1000 AD']","8th century, 5th-6th century.","8th century, 5th-6th century.",0,0
94,Question: who took the first steps on the moon in 1969?. Answer:,['Neil Armstrong'],Neil Armstrong.,Neil Armstrong.,1,1
94,Question: who sang it must have been love but its over now?. Answer:,['Roxette'],Taylor Dayne,Taylor Dayne,0,0
94,Question: who is jack's mother in when calls the heart?. Answer:,['Charlotte Thornton'],Elizabeth Thatcher,Elizabeth Thatcher,0,0
94,Question: where are the san juan mountains in new mexico?. Answer:,['northwestern New Mexico'],North-central New Mexico.,Northern New Mexico,0,1
94,Question: who was the first territorial governor of oklahoma?. Answer:,['George Washington Steele'],William H. Murray,William H. Murray,0,0
94,Question: where is the oldest house in america located?. Answer:,['Taos Pueblo'],"St. Augustine, Florida.","St. Augustine, Florida.",0,0
94,Question: where was the movie silver linings playbook filmed?. Answer:,"['Lansdowne', 'just outside Philadelphia , Pennsylvania', 'Ridley Park', 'Upper Darby']","Philadelphia, Pennsylvania, and surrounding areas.","Philadelphia, Pennsylvania.",0,0
94,Question: who has the most subscribers in faze clan?. Answer:,['FaZe Rug'],TimTheTatman,TimTheTatman,0,0
94,Question: where is wind power used most in the united states?. Answer:,"['Iowa', 'the central plains', 'Texas']",Texas,Texas,1,1
94,Question: who did the dominican republic gain its independence from?. Answer:,['Haiti'],Spain,Spain,0,0
94,Question: a good that can be used in place of another good?. Answer:,"['substitute good', 'A substitute good']",Substitute good.,Substitute good.,1,1
94,Question: where are the cones in the eye located?. Answer:,"['in the retina', 'the retina', 'in the fovea centralis']",Fovea centralis.,Fovea.,0,0
94,Question: when does part 5 of jojo take place?. Answer:,"['2001', 'The manga begins in 2001']","Part 5 of Jojo's Bizarre Adventure, also known as Golden Wind","Part 5 of Jojo's Bizarre Adventure, also known as Golden Wind",0,0
94,Question: who sang on great gig in the sky?. Answer:,"['Clare Torry', 'Pink Floyd']",Clare Torry,Clare Torry,1,1
94,Question: where was the movie a walk among the tombstones filmed?. Answer:,['New York City'],"Toronto, Ontario, Canada.","Toronto, Ontario, Canada.",0,0
94,Question: who was the person who escaped from alcatraz?. Answer:,"['John Anglin', 'Frank Morris', 'Clarence Anglin']",Frank Morris.,Frank Morris.,1,1
94,Question: who is the father of genetics and what did he study?. Answer:,"['Gregor Mendel', 'pea plants', 'the common edible pea', 'variation in plants', 'Mendel']","Gregor Mendel, the study of inheritance and heredity.","Gregor Mendel, the study of inheritance and heredity.",1,1
94,Question: yo la tengo theres a riot going on release date?. Answer:,"['March 16 , 2018']","October 15, 1975","October 30, 1975",0,0
94,Question: what is the origin of the name marvin?. Answer:,"['Welsh', 'the Welsh name Mervyn']","Germanic surname ""Märvin"" or ""Marwin"", derived from ""","Germanic surname ""Märvin"" or ""Marwin"", derived from """,0,0
94,Question: where do they grow hops in the us?. Answer:,"['Willamette ( Oregon )', 'Oregon', 'western Canyon County , Idaho', 'Yakima ( Washington )', 'Washington', 'Idaho']","Pacific Northwest, particularly Oregon and Washington.","Pacific Northwest, particularly Oregon and Washington.",0,0
94,Question: which mirror is used in vehicles for rear view?. Answer:,['rear - view mirror'],Rearview mirror.,Rearview mirror.,1,1
94,Question: when were the words under god added to the pledge?. Answer:,"['1954', 'Flag Day in 1954', 'on Flag Day in 1954']",1954,1954,1,1
94,Question: who's flag is red white and green?. Answer:,['Hungary'],Italy,Italy,0,0
94,Question: most of new zealands land supports which economic activity?. Answer:,"['Pastoral farming', 'agriculture']",Agriculture.,Agriculture.,1,1
94,Question: who played jennifer in back to the future?. Answer:,['Claudia Grace Wells'],Elisabeth Shue,Elisabeth Shue,0,0
94,Question: who did michael showers play on vampire diaries?. Answer:,['The Man'],Matt Donovan,Matt Donovan,0,0
94,Question: who plays big momma in big mommas house?. Answer:,"['Martin Lawrence', 'Ella Mitchell']",Martin Lawrence,Martin Lawrence,1,1
94,Question: when was the cleveland browns last winning game?. Answer:,['2016'],"January 10, 2021","January 10, 2021",0,0
94,Question: who played tom hagon in the godfather series?. Answer:,['Robert Duvall'],Robert Duvall,Robert Duvall,1,1
94,Question: who scored fastest 10000 runs in test cricket?. Answer:,"['Kumar Sangakkara', 'Brian Lara', 'Sachin Tendulkar', 'Alastair Cook']",Sachin Tendulkar.,Sachin Tendulkar.,1,1
94,Question: who is doing 2018 super bowl half time show?. Answer:,['Justin Timberlake'],Justin Timberlake,Justin Timberlake,1,1
94,Question: how many times have the golden state warriors been to the playoffs?. Answer:,['nine'],67 times,67 times,0,0
94,Question: when was nepal declared a secular state in bs?. Answer:,"['January 15 , 2007']",1959 BS,1959 BS,0,0
94,Question: who sings song at the end of beauty and the beast?. Answer:,['Josh Groban'],Celine Dion and Peabo Bryson.,Celine Dion and Peabo Bryson.,0,0
94,Question: what is the largest magnitude earthquake that has occurred in the pacific northwest?. Answer:,['The 1700 Cascadia earthquake'],9.0 (Cascadia earthquake of 1700),9.0 (Cascadia earthquake of 1700),1,1
94,Question: when did the twenty one pilots hiatus start?. Answer:,"['July 2017', 'November 2016']",2018,2018,0,0
94,Question: who is the highest paid baseball player in the major leagues?. Answer:,"['Clayton Kershaw', 'Alex Rodriguez']",Mike Trout.,Mike Trout.,0,0
94,Question: where did the british empire control an entire continent?. Answer:,['Australia'],Africa.,Africa.,0,0
94,Question: when did the right to buy scheme start?. Answer:,['1980'],1980,1980,1,1
94,Question: the lowest temperature at which a lubricant will flow is called the?. Answer:,['pour point'],Pour point.,Pour point.,1,1
94,Question: bosnia and herzegovina croatia macedonia and slovenia all used to be parts of?. Answer:,['Yugoslavia'],Yugoslavia,Yugoslavia,1,1
94,Question: what channel is celebrity big brother on in the usa?. Answer:,"['on CBS', 'CBS']",CBS.,CBS.,1,1
94,Question: who was the first baseball player to be featured on a postage stamp?. Answer:,['Jackie Robinson'],Babe Ruth.,Babe Ruth.,0,0
94,Question: who played major hochstetter in hogan's heroes?. Answer:,['Howard Caine'],Werner Klemperer,Werner Klemperer,0,0
94,Question: where do the phaeacians live in the odyssey?. Answer:,['Scheria'],Phaeacia.,Phaeacia.,1,1
94,Question: what was the biggest tank in world war 2?. Answer:,['Panzerkampfwagen VIII Maus'],The Maus.,The Maus.,1,1
94,Question: what city was zeus the patron god of?. Answer:,"['Elis', 'Olympia']",Olympia,Olympia,1,1
94,Question: how many episodes in 1st season of the crown?. Answer:,['10'],10,10,1,1
94,Question: distinctive characteristics of animals classified as vertebrates include?. Answer:,"['have a vertebral column', 'backbones']","A backbone, a skull, and a vertebral column.","A backbone, a skull, and a vertebral column.",1,1
94,Question: who does brant daugherty play in pretty little liars?. Answer:,['Noel Kahn'],"Noah ""Holt"" Parker","Noah ""Puck"" Kahn",0,0
94,Question: the grand tour season 2 episode 2 celebrity guests?. Answer:,"['Abbie Eaton', 'Brian Wilson', 'Kevin Pietersen', 'Kevin Pietersen , Brian Wilson']","Abbie Eaton, Tom Bradby, and Richard Hammond.","Abbie Eaton, Tom Bradby, and Richard Hammond.",0,0
94,Question: who won the award for best goalkeeper in football world cup 2006?. Answer:,['Gianluigi Buffon'],Iker Casillas.,Iker Casillas.,0,0
94,Question: where did the last name edwards come from?. Answer:,"['England', 'Wales', 'Scotland']","The surname Edwards is of English and Welsh origin, derived from the Old English words","The surname Edwards is of English and Welsh origin, derived from the Old English words",0,0
94,Question: which country is the last member of saarc?. Answer:,['Afghanistan'],Afghanistan,Afghanistan,1,1
94,Question: what types of cells go through binary fission?. Answer:,"['prokaryotic', 'domains of Archaea and Bacteria']",Bacteria and some archaea.,Bacteria and some archaea.,0,0
94,Question: where do the blood vessels that supply the retinal cells lie?. Answer:,"['The optic nerve', 'optic nerve']",In the optic disc.,In the optic disc.,0,0
94,Question: green algae is an example of which type of reproduction?. Answer:,"['alternation of generations .', 'alternation of generations']",Alternation of generations.,Alternation of generations.,1,1
94,Question: who did deion sanders go in the hall of fame as?. Answer:,['Cornerback'],Deion Sanders went into the Hall of Fame as a player.,Deion Sanders went into the Hall of Fame as a player in 2011,0,0
94,Question: when does scully come back in season 2?. Answer:,"['One Breath', '8']","Episode 3, ""Syzygy"".","Episode 10, ""Christmas Carol""",0,0
94,Question: when did the eagles play in the superbowl?. Answer:,"['February 6 , 2005']","1980, 1981, 1986, 1988,","1980, 1981, 1986, 1988,",0,0
94,Question: when did hollywood video go out of business?. Answer:,"['2005 .', 'May 2010']",2010,2005,0,0
94,Question: which state was returned to spain after the revolutionary war?. Answer:,"['Menorca', 'Florida']",Florida,Florida,1,1
94,Question: when will fairy tail final season be released?. Answer:,['2018'],"The final season of Fairy Tail, also known as Fairy Tail: Final Season,","The final season of Fairy Tail, titled ""Fairy Tail Final Season"", was",0,0
94,Question: where does the term pop music come from?. Answer:,['Britain'],"The term ""pop music"" originated in the 1920s in the United","From ""popular music"".",0,0
94,Question: what is the poorest county in the state of florida?. Answer:,['Union'],Hamilton County.,Hamilton County.,0,0
94,Question: who played the princess in kingsman secret service?. Answer:,['Hanna Alström'],Sophie Cookson,Sophie Cookson,0,0
94,Question: who did the united states win its independence from?. Answer:,"['Great Britain', 'the British Empire']",Great Britain,Great Britain,1,1
94,Question: where was the u.s.s maine when it exploded in 1898?. Answer:,['Havana Harbor'],"Havana, Cuba","Havana, Cuba",0,0
94,Question: how long do nhl players stay on waivers?. Answer:,['24 hours'],3-4 days,3-4 days,0,0
94,Question: who wrote song what a friend we have in jesus?. Answer:,"['Charles Crozat Converse', 'Joseph M. Scriven', 'William Bolcom']",Charles Crozat Converse,Charles Crozat Converse,1,1
94,Question: who plays the dragon queen from game of thrones?. Answer:,['Emilia Clarke'],Emilia Clarke,Emilia Clarke,1,1
